sbt1_1951,sbt1_1952,sbt1_1953,sbt1_1954,sbt1_1955,sbt1_1956,sbt1_1957,sbt1_1958,sbt1_1959,sbt1_1960,sbt1_1961,sbt1_1962,sbt1_1963,sbt1_1964,sbt1_1965,sbt1_1966,sbt1_1967,sbt1_1968,sbt1_1969,sbt1_1970,sbt1_1971,sbt1_1972,sbt1_1973,sbt1_1974,sbt1_1975,sbt1_1976,sbt1_1977,sbt1_1978,sbt1_1979,sbt1_1980,sbt1_1981,sbt1_1982,sbt1_1983,sbt1_1984,sbt1_1985,sbt1_1986,sbt1_1987,sbt1_1988,sbt1_1989,sbt1_1990,sbt1_1991,sbt1_1992,sbt1_1993,sbt1_1994,sbt1_1995,sbt1_1996,sbt1_1997,sbt1_1998,sbt1_1999,sbt1_2000,sbt1_2001,sbt1_2002,sbt1_2003,sbt1_2004,sbt1_2005,sbt1_2006,sbt1_2007,sbt1_2008,sbt1_2009,sbt1_2010,sbt1_2011,sbt1_2012,sbt1_2013,sbt1_2014,sbt1_2015,sbt1_2016,sbt1_2017,sbt1_2018,sbt1_2019,sbt1_2020,sbt1_2021,sbt1_2022,sbt1_2023
43.9841,20.7138,30.5712,34.7122,39.7958,19.0636,10.8941,19.7319,17.5234,20.9128,17.0728,33.1185,27.1649,24.6124,31.0586,11.5648,7.15937,9.34619,13.9757,22.616,25.6254,27.7315,36.0641,35.8276,37.9319,30.5344,28.687,22.4178,41.6655,84.681,86.0218,78.7346,57.1984,38.6053,36.6518,31.0157,33.9538,49.9131,37.6429,29.2913,28.7902,39.5863,36.2615,30.8815,22.1592,25.8647,36.1586,38.5166,33.08,27.8835,20.5524,19.6156,22.137,16.3052,11.4377,6.74959,6.20497,6.5966,10.4598,12.0795,12.1553,11.8112,18.3863,19.8143,24.7118,23.3342,21.179,22.4707,30.2896,22.5222,15.6109,12.8487,10.7529
43.4022,19.882,31.5791,34.9705,40.512,15.7553,11.242,18.3405,19.2422,24.147,19.1729,32.4424,22.7653,18.2386,28.3218,9.30169,5.31382,6.78761,10.904,19.8012,25.694,27.2717,34.8433,34.2503,37.168,28.8882,25.0335,15.693,25.9327,50.1522,53.2137,50.0712,38.1799,26.3388,26.4914,24.3182,29.072,42.748,31.7943,23.7123,23.9185,36.2915,32.7421,27.4496,19.6753,23.4583,33.8677,36.8664,31.3504,26.6303,19.4557,18.2121,21.2047,16.3848,12.6431,7.32095,6.42073,6.84743,10.6041,11.7839,11.6292,11.135,16.9677,18.3703,24.0407,24.0566,24.0707,28.2407,45.3294,36.9364,25.6492,19.7212,15.1237
40.2465,15.4385,29.1372,28.7443,36.021,14.5479,11.6816,19.0643,19.121,24.5295,24.228,42.5158,34.2678,24.4064,31.7481,10.737,9.48201,10.6912,14.4208,23.7023,28.6888,30.4317,38.6635,42.0408,46.9627,38.2412,35.1973,23.5762,38.0467,72.1169,72.5768,66.3119,48.2619,33.716,36.6478,34.7895,39.1796,55.6336,43.0855,32.5713,31.7568,44.4681,39.7861,32.1915,23.6048,29.8435,42.9454,43.7273,38.776,34.2931,25.337,24.2312,26.5586,19.4123,14.0806,7.70517,6.31382,5.69286,7.7628,8.90918,9.26392,9.13496,14.2503,15.5152,20.3312,20.0856,19.4268,21.767,31.3894,25.3123,19.9846,17.9708,14.063
38.5654,16.7071,28.4775,33.5272,41.4419,19.6949,12.8637,21.101,19.435,24.4438,26.0546,41.823,33.0155,25.3174,27.2183,8.70252,6.19589,7.32484,10.7519,19.0006,22.778,23.9972,32.1788,32.3163,35.6314,29.343,26.9104,18.5735,32.1741,62.7197,67.9972,65.1654,50.0219,35.5287,36.1452,31.5585,34.2427,47.5767,34.6769,26.8254,28.226,43.9983,39.2395,31.006,23.9441,29.752,43.8256,48.2821,40.7912,33.9017,22.899,18.6974,19.4425,14.1609,11.0245,5.55131,4.77466,5.18757,8.6392,9.93542,10.0045,10.7876,18.4585,20.1033,25.1384,23.9485,22.4836,24.4534,33.1465,26.5357,20.849,19.1628,19.4687
66.0664,35.4873,40.8443,40.3629,39.9722,18.7591,14.2515,21.2305,21.3614,24.3899,25.171,39.0567,21.463,10.0641,4.15656,9.23176,15.337,11.2264,12.3313,17.6736,20.8141,22.058,28.9194,30.1603,34.3168,29.1992,26.5317,19.7696,37.1391,77.7635,84.5563,80.5165,59.9357,40.7531,39.801,34.772,37.813,50.0364,36.4551,27.0015,26.0321,37.44,32.4796,25.6814,18.6036,22.6697,34.1164,37.6509,33.6077,30.2191,22.4,20.3092,23.4719,17.5763,13.3077,7.23568,6.05403,6.29524,9.78598,10.9097,11.7857,11.9342,18.5048,19.4225,23.043,21.3654,19.5767,20.7365,30.0161,27.2964,26.7065,37.956,50.1542
51.0241,24.2788,33.9271,31.1076,33.9575,15.079,10.6159,17.8243,19.054,21.4123,18.813,33.9571,24.5668,13.045,9.19943,5.51542,8.83048,8.5269,12.8862,21.3813,25.3679,28.5894,37.9077,37.2451,39.1365,30.6522,25.5997,16.7407,28.3299,54.4608,55.2646,50.6407,37.3176,25.1744,25.7683,24.5344,29.6737,47.5891,38.0423,29.8212,29.4629,41.2838,37.1136,29.3986,22.1631,27.6304,40.4375,44.3177,38.6061,32.7253,22.9663,19.7565,20.6997,14.7751,10.1419,5.2223,4.90564,5.17913,8.11769,9.77362,10.5866,10.5915,16.8682,18.8678,23.9508,23.7555,22.8089,24.2732,32.1697,26.7196,22.5243,25.9885,29.6462
38.3865,18.5027,29.8767,28.8097,34.7348,15.1311,12.0576,19.4934,18.4787,21.4324,21.5937,41.5739,25.6604,13.5582,10.0797,5.7276,6.49945,6.26114,10.2085,18.4104,23.1521,25.2955,32.0967,32.205,35.5452,27.4677,23.9536,15.8352,29.6007,62.9983,66.2646,62.9061,48.6275,35.2817,38.6891,36.1811,41.501,57.7594,44.1334,33.6412,32.4181,43.3231,37.7203,30.5412,21.7778,26.5224,39.2651,41.6707,36.1649,31.0406,22.2913,20.7347,24.8927,18.8059,13.2127,7.7371,6.91477,6.8959,10.3345,12.5655,13.4101,12.2723,17.3199,16.6265,18.6595,16.4365,14.7226,16.3759,24.1912,20.3271,17.3678,20.9803,26.0412
46.983,22.9053,33.1759,28.0819,35.0055,17.5445,15.3995,22.6836,19.9881,23.743,20.4582,30.9924,19.9857,12.7285,7.68173,6.04974,8.33835,9.09841,12.3403,20.266,24.0721,27.808,37.9804,39.793,44.8142,36.975,34.3912,26.0759,43.3715,79.8219,74.2397,62.9896,45.043,30.5059,32.0864,29.8258,34.6231,50.4648,39.3831,30.957,31.8085,45.8299,39.1593,31.3496,21.9543,25.6374,36.3029,39.2984,34.7271,31.39,24.6004,23.0232,26.2443,19.074,13.7148,7.62897,6.33724,6.34103,9.46506,9.70162,9.16031,8.73429,13.5001,14.0021,17.2127,16.406,16.2306,19.6105,30.6446,28.1604,26.1657,30.6723,36.461
46.904,20.4306,30.1734,26.9998,33.0911,14.846,12.1462,22.1947,18.3621,21.9157,18.8324,35.1378,27.6815,15.3377,12.8327,5.29501,8.58042,11.3901,14.1671,21.1645,22.9403,25.6075,34.5233,35.3068,38.2343,30.3328,26.2008,17.5764,32.14,65.8699,70.3854,66.7599,51.1576,35.7337,36.2465,33.2993,37.6973,53.251,39.8735,30.42,31.7694,44.1171,37.7959,29.5839,20.0288,22.6725,32.2006,35.5769,32.0485,28.723,20.4886,19.6119,24.2754,19.0547,14.7621,8.94103,7.90924,7.50111,10.2802,10.5566,9.94496,9.49287,14.4539,15.1454,18.9798,18.3317,17.3917,18.2328,24.9416,22.72,21.4155,23.0339,24.2869
57.7861,29.694,35.0507,31.9267,34.9993,14.886,10.9688,20.0172,18.9221,23.6062,20.2222,34.0884,26.3871,14.5756,13.4603,5.56475,7.43649,9.73856,11.7365,16.8639,20.7491,23.912,30.8203,30.782,32.9009,25.5739,22.5377,15.4384,29.1534,61.4708,64.3381,60.3054,45.4037,31.4006,32.7648,30.0168,34.1474,49.3091,37.7769,29.1146,29.0962,40.819,35.111,28.3731,20.5701,24.8935,35.5405,37.9624,32.7869,28.2169,20.4334,19.3099,23.0702,17.9263,14.2288,8.26376,7.07019,7.34438,10.6053,10.9711,10.3189,9.14569,13.0149,13.6868,17.5593,18.0066,18.719,21.97,35.3244,33.1014,31.231,34.0633,32.9826
67.0782,37.4442,43.0432,40.5881,38.9526,16.4119,12.8328,21.0507,19.626,22.5522,22.4354,37.6693,26.3442,23.5712,20.3721,6.60294,9.20291,8.61953,11.1776,17.5866,20.1042,22.2464,29.9671,30.6363,33.5997,29.2503,28.6086,24.1631,43.3579,83.0518,87.4252,82.0915,60.3819,42.1003,44.537,40.1899,45.395,63.5515,47.1764,34.876,33.0487,44.3646,37.5488,28.7552,19.71,23.0121,32.9536,36.7959,32.5723,29.0048,21.8805,21.461,25.7162,19.7111,15.0394,9.41425,8.41084,7.89895,10.4494,10.742,9.77286,8.95323,13.3759,13.6759,16.4409,16.7169,17.2363,20.8745,34.0428,28.5479,22.3261,22.4235,23.083
78.132,36.7238,41.5315,41.5928,37.8997,12.1995,11.5355,19.092,17.2838,20.1635,19.9766,32.235,19.7331,13.7876,12.6785,6.11548,8.56327,9.70727,13.0622,20.0963,22.5685,24.5166,30.633,30.7343,33.1563,26.8003,23.9325,16.2208,29.93,59.0528,60.9429,55.3837,40.6852,27.649,28.7672,27.8866,33.4369,47.9686,37.0301,28.5803,27.8924,40.1399,35.3464,27.8112,20.3392,24.7007,34.9758,38.2866,33.725,29.5529,21.2007,20.0105,23.4508,18.7503,14.0184,7.99362,6.27844,5.85034,8.54569,9.33149,9.68593,9.50401,15.2026,16.6067,21.1148,22.0047,22.4141,26.5279,38.3178,30.661,23.2226,20.7753,18.531
62.0762,31.884,38.1466,38.1311,40.0977,13.9377,10.6146,21.1079,19.3287,23.6114,24.2689,36.988,27.2137,22.612,23.201,7.53774,9.77615,11.2083,14.2186,22.625,26.1686,30.7768,40.7129,42.1731,44.3955,34.1038,30.5237,22.137,36.7306,66.9219,64.5253,56.064,39.5807,26.0641,27.1505,25.4919,30.7172,43.7806,34.7232,26.8985,26.6671,37.536,33.4759,26.5226,18.5749,23.4061,35.3026,37.0549,31.7961,26.5912,19.3026,18.4903,21.9218,15.9849,11.7514,6.5136,5.30107,5.37076,7.85626,9.08041,9.65421,9.97492,17.1427,20.0017,26.8136,28.8363,30.9517,37.7586,53.2294,42.6227,28.2083,16.3321,8.93069
58.9383,24.3985,29.9252,29.7465,33.8128,12.6595,9.56942,16.6209,19.8668,24.584,26.7261,41.0873,26.3556,16.3443,12.3456,9.20789,13.5623,9.54316,12.0263,19.399,22.1624,23.356,29.2524,32.5016,36.4856,30.0022,26.4452,17.5245,31.5614,60.5087,60.2,53.5337,38.5922,25.7957,26.2997,24.5698,29.1522,42.8222,33.3774,26.7035,28.3954,41.8248,37.1823,29.7029,20.9915,24.903,36.8409,40.8361,36.5489,30.7097,22.7605,21.6026,26.1211,20.0577,15.0407,9.34411,7.9472,7.57381,10.3102,10.5604,9.72137,8.59808,12.6868,12.9245,16.1257,16.6295,17.9604,23.6463,37.8579,35.2466,28.9814,23.2956,18.7391
68.3376,31.217,36.3736,34.1866,37.534,11.766,11.9469,18.9214,17.795,22.8011,24.5418,38.5629,21.9567,16.7052,18.3135,7.44393,11.623,10.8514,13.2229,21.1388,25.3591,27.1875,34.3287,34.7433,38.4267,31.466,28.3888,20.8338,37.625,76.7362,82.7274,81.573,63.8635,44.9868,44.801,38.4177,41.5897,58.1703,42.4332,31.4637,30.3097,41.5616,36.5123,28.818,20.1212,24.8295,36.8741,38.4553,32.6335,27.8851,19.8562,17.9367,20.7682,15.9398,12.2188,7.36129,6.28938,6.93419,10.8916,11.3948,10.7937,9.84973,15.0718,15.3746,18.4091,17.8119,18.0735,21.8379,34.5538,32.8577,31.2506,39.3052,48.112
61.7313,24.6174,32.2466,33.6115,39.1585,14.9316,10.3482,22.3116,24.9659,28.2324,25.5655,40.3878,25.525,19.9977,20.2066,8.23318,11.7693,10.5397,12.3793,18.8164,22.5524,26.0541,34.9518,37.2648,43.6184,37.2261,35.0284,26.9084,46.0101,87.0516,87.8265,80.1216,58.4924,40.3598,40.3792,36.6924,42.7991,62.2597,46.6398,34.6368,33.7757,47.5674,40.7551,30.6649,21.3884,25.7195,37.4574,38.8263,34.2962,30.3299,22.9584,21.1582,23.2818,17.8657,14.0297,8.03139,6.43062,5.97361,8.08634,8.60491,8.43091,8.17167,13.2095,13.9686,17.1569,18.5533,20.9016,25.2457,35.5293,32.0119,26.0146,21.0355,18.0477
66.7553,28.2562,33.8374,32.804,35.2783,13.8992,12.2295,18.9739,19.8258,22.9792,20.5421,37.1254,25.6121,12.1006,7.84938,5.92954,8.97018,8.18436,10.5994,16.7544,20.9742,25.1568,33.0827,33.1093,36.826,31.2371,29.7851,23.2705,41.0143,80.5114,86.4093,84.4496,65.2795,46.9629,46.8896,40.8626,45.2394,60.4787,43.5978,30.6584,28.589,41.5382,35.7171,27.8945,18.9865,20.4804,28.2911,31.8598,28.7234,25.9009,20.5015,20.5757,24.3851,19.7031,15.4864,8.81338,6.73095,5.93335,7.64138,8.52451,9.3732,9.35421,14.3434,15.8581,20.6192,21.6436,23.0036,26.8521,39.5248,33.8076,28.4417,29.3735,27.812
67.8453,32.5673,37.5604,37.4335,39.5591,15.4609,13.7213,20.3084,18.955,22.4928,22.9781,37.6084,25.9393,16.1587,14.789,7.54141,11.2753,10.2537,12.0498,18.8313,23.1591,24.7353,32.9063,33.5532,39.2264,33.3433,31.8243,24.1211,40.6909,76.8051,79.0907,74.8816,57.354,40.2443,40.736,37.428,42.4132,58.9197,43.1347,31.9154,30.6277,41.0162,34.8895,28.0151,18.6365,21.7883,31.6179,34.7246,32.8622,30.7991,23.9085,22.9403,27.255,20.7912,15.4768,8.82912,7.07902,6.40503,8.69781,9.42739,9.72826,9.60699,15.0123,16.6587,21.2538,21.9712,22.2663,24.7173,34.7393,27.9843,19.8605,14.9339,11.7675
61.2477,27.5628,35.9006,37.4389,40.0334,15.8232,14.1481,21.1701,21.3309,27.1257,30.0196,44.6921,28.0025,12.4318,10.0835,7.53593,12.1852,12.0072,14.8562,22.2393,23.9853,24.4464,30.3782,31.0883,34.8841,28.5564,26.2244,18.0735,33.5012,69.3092,77.5797,77.7224,63.6174,47.3403,47.561,41.8217,44.5212,60.4609,43.5816,32.8061,32.0653,43.8117,37.6064,32.378,23.2632,26.8574,36.6956,37.8422,32.1215,26.6632,18.1293,15.9733,18.5328,14.3246,11.3117,6.79171,6.54086,6.91428,10.3369,11.2312,11.3161,10.639,15.4415,16.384,20.5308,19.8001,19.5919,23.2489,34.8228,29.4397,23.1693,24.0783,23.8553
78.1606,40.5191,48.2076,43.2798,44.6244,18.2327,12.5735,22.4714,21.4582,25.704,24.1353,41.677,24.9015,12.0666,8.97241,7.43371,13.2828,11.8765,14.3664,21.6765,25.6699,27.6529,34.9669,34.4254,36.2517,28.5156,25.4449,18.2264,33.1032,67.8419,74.6127,74.4547,60.9545,46.1,48.1809,44.5264,50.7254,69.8018,51.352,38.5536,38.7142,53.9892,45.726,36.5426,24.6421,28.929,38.6479,38.4447,31.552,25.6303,17.569,16.3296,19.5057,14.9112,11.377,6.67313,6.48875,6.95311,10.1922,10.8862,10.3995,9.64087,14.3584,15.6834,19.7217,19.916,20.3288,24.3532,36.2735,29.1619,20.926,17.0916,13.5496
63.3158,30.2663,38.8492,40.1522,40.937,17.2751,12.4493,21.5686,21.353,23.1894,20.9368,33.814,24.2704,12.4206,6.17002,5.38951,8.39524,7.9157,10.4696,18.337,22.0297,25.5312,34.512,35.2827,36.792,29.81,25.3365,17.0642,31.485,64.2225,69.5076,67.4917,54.2276,41.719,46.8057,44.5144,50.0119,64.9539,47.392,34.2807,34.2781,47.2432,38.7328,30.4123,19.8986,23.7973,35.2695,37.0787,32.7487,28.9372,21.2402,19.1859,22.482,16.7979,11.9183,6.45759,5.5292,5.5763,8.10903,9.1896,9.78954,10.2668,17.263,19.008,23.2529,21.4667,20.0889,20.7314,27.3034,23.6446,22.1455,26.2512,29.8707
71.1822,33.6849,37.4892,32.5912,33.0015,15.8231,9.86002,18.9505,17.9112,21.3689,19.3735,36.4746,28.5825,17.8078,15.499,6.97408,10.2756,9.10658,10.8641,16.7612,20.3791,23.6005,32.0366,32.7498,36.9899,30.2318,26.4408,18.2191,33.4251,64.7785,63.8369,56.5029,40.3807,26.8992,26.896,26.0128,30.9515,46.716,36.8949,29.3323,30.0544,44.6691,39.9294,31.9235,22.5289,27.2458,39.7267,41.3853,36.4595,31.8468,22.9592,20.195,23.2576,17.0325,11.6816,6.20237,5.54643,5.6472,8.54506,9.38705,9.48416,9.72225,15.678,17.0257,21.0573,19.5932,17.9921,20.6782,32.4525,26.8693,22.9089,26.68,28.8781
58.2711,20.5117,26.2522,29.2912,32.6636,12.2585,11.5766,20.7445,24.3399,27.425,26.6509,43.8329,30.2153,17.2647,11.7835,8.57556,12.281,9.66591,11.9452,18.8553,23.129,27.0532,34.9493,37.8008,42.7915,34.7662,31.1176,22.8763,40.4014,74.2255,71.9133,63.1533,45.5261,31.0409,32.4066,30.712,37.3654,57.8582,46.3426,35.9945,36.287,46.4979,38.9002,29.7447,20.0906,22.6767,30.7026,31.1437,27.3955,23.3379,17.8513,18.5467,23.603,20.047,16.5862,9.0235,6.70737,6.48766,9.09955,9.06142,8.36177,8.0421,12.6456,14.1047,19.4084,19.9086,20.2779,23.4487,37.2194,33.8499,30.1679,33.2741,32.459
57.1332,25.873,33.2015,32.6137,35.8528,13.3151,10.5118,18.8714,20.7705,23.6133,24.687,40.4665,26.915,17.9494,20.885,9.42806,14.2377,12.0332,15.4055,23.3851,27.5845,30.1748,35.9823,36.4574,38.1518,28.6714,23.9398,15.8797,28.3805,54.7655,58.8578,56.8599,44.5852,33.5676,36.5824,35.0435,41.8366,61.7745,47.4509,35.8481,35.6649,49.8283,43.4444,33.9613,23.6373,27.2381,37.4423,37.9431,32.971,28.819,20.5935,19.0023,21.672,15.7086,11.1794,5.99696,5.09371,5.2973,7.86098,8.65016,8.29819,8.0097,12.5448,14.2416,19.6889,21.5644,23.3668,28.3067,43.9675,38.1892,30.8353,27.2831,22.0465
69.8178,29.6329,36.5642,37.3028,40.1821,18.3661,14.8479,22.9812,22.6125,25.8694,27.6754,50.6259,35.8801,21.3674,15.4584,10.7322,14.7245,11.4076,13.0058,18.6037,19.9879,22.2587,28.6995,29.3296,33.7872,27.6756,25.8931,19.1829,34.4674,67.8248,71.4057,68.1928,53.2709,39.4486,42.9558,41.6023,48.9731,67.1969,49.8333,36.2855,35.6627,47.9887,40.2023,30.2008,20.0866,22.367,31.4305,33.8198,29.9754,26.2058,20.0627,19.8351,22.8,18.542,14.6274,7.62414,5.78155,5.42905,7.57783,8.17252,8.09575,8.13873,13.1882,15.0948,20.8991,22.9799,24.1637,27.973,41.07,34.4256,27.663,25.65,22.7237
93.8393,48.564,50.2068,42.1653,44.7435,16.8243,15.3947,27.5065,26.66,30.0986,29.056,45.8709,33.9716,20.2337,15.6132,9.91215,15.9278,12.0876,13.3003,18.6051,20.252,23.0747,31.4894,33.2721,37.9645,31.6921,31.6542,25.2781,42.8034,77.4795,78.79,71.7291,53.7905,37.8347,38.609,36.7202,44.9864,63.4577,47.7951,35.1535,36.241,54.1627,44.2394,32.8473,22.1018,25.3183,35.2691,36.5425,32.6661,30.0533,23.4769,21.9871,26.1891,20.5751,14.2694,7.45277,5.84373,5.44136,7.53554,8.18404,8.24367,8.1637,13.0011,14.3143,18.9628,18.961,18.8964,20.4444,27.7953,24.6301,23.1259,33.3772,47.1827
80.1577,34.6858,41.3528,43.9245,46.4549,18.3722,13.0716,23.5534,25.1327,29.9295,29.8911,51.7942,32.7633,19.1112,13.2295,8.7953,13.9005,11.4134,12.7621,20.1191,22.938,25.4573,33.4483,35.5325,41.2002,35.1354,34.1876,28.2805,47.8287,91.0033,93.9062,87.9431,66.8317,48.6319,50.8999,46.4379,54.7832,77.5336,56.975,42.3221,41.6878,60.4335,51.0183,39.0914,27.0893,30.2062,39.7317,39.6368,32.373,26.9516,18.069,15.6352,18.5049,13.9823,10.106,5.91128,5.91658,6.38419,9.53519,10.7513,10.679,10.4512,16.9671,16.8594,19.5772,17.8203,16.1501,17.9689,25.0479,20.7339,18.0812,19.438,18.76
63.7789,27.3494,36.0603,43.4583,44.9889,18.0779,9.827,18.7824,21.0071,24.2516,22.0195,38.2209,31.6949,14.8377,8.08804,8.25401,13.706,11.7886,12.9061,18.6536,21.4703,24.1699,33.314,35.5549,39.172,33.3494,32.0203,27.2147,49.2749,95.2941,97.2358,89.2932,66.8683,48.6214,51.6636,49.9401,58.9155,77.9572,57.3734,42.2215,41.6469,54.8455,43.3082,31.0174,19.6792,21.3894,29.5552,29.0842,24.2489,21.2207,15.7311,16.0232,20.4366,16.1106,11.7933,6.82231,6.22317,6.31541,9.10461,10.2186,10.4778,10.573,17.5752,19.5447,25.5215,25.3363,24.4787,27.006,38.1979,27.3641,17.2402,11.3406,7.65475
74.3357,34.0533,38.9279,42.7386,46.2362,17.0827,11.499,22.5816,24.2238,28.3769,27.276,44.5464,35.1346,21.3802,19.7289,8.79442,13.6568,12.1948,14.5403,21.775,24.2991,26.5822,34.8101,36.0878,40.683,33.6043,31.3051,24.3198,45.3347,91.6658,98.544,96.5446,76.0063,57.4215,60.3568,55.2469,58.9088,75.8416,54.1733,39.0313,37.4858,52.6561,45.8997,35.4007,24.1694,28.2749,39.7705,41.1886,35.631,30.5662,21.9284,19.3195,20.5268,14.997,10.6536,5.65675,4.94416,5.00315,7.4138,9.10643,10.1572,10.5882,16.7088,18.543,23.3914,21.7754,19.8714,20.7291,28.4161,22.6107,17.9981,15.4471,13.4694
84.388,43.3619,49.179,46.8103,45.6451,16.6431,14.7262,24.6879,26.8897,30.6321,31.9746,45.6115,33.9186,21.2872,18.9147,9.79042,13.0206,10.9188,12.972,18.2923,20.1442,22.8951,31.0114,32.9168,38.6358,35.5494,36.2794,30.276,53.3452,105.364,112.63,107.911,81.0827,57.788,59.3118,52.7626,57.8575,78.1084,55.3951,39.7107,38.0873,51.5956,43.2298,33.9513,22.9939,26.6646,37.7076,40.3104,36.5374,33.9132,26.7416,26.1829,30.6533,23.255,16.5309,8.67198,6.34072,5.40889,6.82978,7.08194,7.22548,7.06846,11.1516,12.1101,15.5223,16.2213,16.4602,19.296,30.246,27.0276,23.1305,21.5734,19.842
89.3675,48.3805,55.2846,53.0139,49.445,23.0598,14.6023,23.7095,26.8636,29.923,25.2631,39.0627,29.0412,18.1415,12.8793,7.81282,14.0886,14.3647,16.0241,22.4648,24.0414,26.3223,33.5329,34.1087,37.6537,30.5442,27.5494,21.0111,36.3524,73.8422,82.6515,81.9107,63.6038,46.8879,49.1664,43.9701,49.7643,69.0066,49.7604,35.9731,35.0999,49.9131,43.2453,34.441,24.6924,28.0517,38.9106,39.4166,32.4351,26.7752,19.1968,16.3252,17.4077,13.0546,9.66188,5.81803,5.60766,6.13078,9.8256,11.7647,12.2548,11.4467,16.5695,15.741,17.2661,16.6508,16.0573,18.8316,30.1977,28.9251,28.218,32.4846,36.843
82.2837,41.7217,49.6243,51.5513,45.9606,16.0329,10.3548,20.091,22.6966,25.3749,21.3222,36.4877,24.1654,15.5163,11.7969,8.29456,14.4247,14.4105,16.3505,23.5643,25.1285,28.5694,37.7101,36.668,38.9559,31.0257,26.3712,18.5139,33.088,66.8405,72.8863,72.5042,56.8466,41.4318,43.5248,41.09,47.1605,63.9777,48.0584,36.3376,37.3598,53.2246,46.0479,37.7398,27.644,31.7784,44.3998,47.9237,40.0184,32.6589,23.1808,20.6651,22.9904,15.8065,10.4738,5.10941,4.32819,4.72205,7.36565,7.75173,7.644,7.735,13.0894,14.4676,18.9929,19.4587,20.3082,25.7049,41.7007,35.6765,26.2208,19.2183,14.5416
79.364,42.2865,44.5946,43.0939,43.3693,19.3867,16.2608,24.5024,20.1553,23.7987,23.2098,44.3797,34.8668,22.1054,25.3771,9.10024,10.6671,11.7034,14.6756,22.5216,25.1154,29.055,38.7471,38.6611,41.7389,35.4174,33.0577,24.9982,42.7127,82.8002,89.079,86.2699,66.0014,46.2931,46.8374,41.1534,45.6555,62.3649,44.629,32.3705,33.8321,48.8937,43.9013,36.9147,27.7391,33.3639,46.2058,51.6672,44.8067,38.2092,26.7266,22.7353,24.9324,17.5862,12.4528,6.88921,5.46759,5.47702,7.78495,8.3025,8.05391,7.46066,11.0587,11.3632,14.9757,16.4652,18.4837,22.9775,34.0913,29.6568,23.0222,16.5612,10.6443
67.8073,35.5295,39.866,36.0274,38.2562,15.4234,12.9595,20.9388,21.7644,23.9329,22.1475,36.9272,31.0079,21.175,16.5796,5.49282,6.09396,8.15077,12.1761,22.2418,27.166,30.133,38.318,37.5056,39.8177,33.826,31.5563,25.3173,44.2014,84.3879,94.6676,96.7406,74.9914,53.6442,53.2512,44.9255,46.644,59.9169,42.9152,32.3575,31.6249,45.4673,41.5103,35.2105,27.2463,32.5865,46.0463,52.2169,44.598,36.7563,24.5364,20.3149,21.311,15.3035,11.1225,6.67649,6.19796,6.45217,9.5192,10.7198,11.2389,10.7842,15.8549,15.2298,17.9098,16.7151,15.8519,17.5039,24.385,21.4473,18.6394,18.3349,18.9189
71.6615,34.8315,38.4185,30.7672,33.3031,13.4527,10.3213,20.045,19.8054,23.4723,21.5525,34.7388,29.2496,16.0914,18.9021,5.47932,6.97819,10.1199,14.6667,25.2747,28.8915,31.365,39.0067,38.2281,39.1615,31.6594,27.9408,19.2874,33.621,65.0501,69.5962,67.4234,52.175,37.6194,38.2158,33.918,38.2652,54.676,40.7548,30.6768,29.6974,41.9568,37.8418,32.2366,24.1853,29.9365,44.2619,48.0104,40.7491,32.7801,22.7696,20.0694,21.0751,15.3401,11.4206,6.43493,5.53395,5.60704,8.52901,10.0914,10.7085,10.2289,15.6794,16.4111,21.1445,19.9363,18.451,21.8825,34.541,28.3509,21.9243,17.5929,14.6174
68.755,37.3744,41.6749,32.1335,31.9854,14.3204,12.211,20.8093,18.6889,22.951,21.8198,35.5452,22.178,11.6063,10.3262,6.35628,9.72733,10.2437,12.7743,20.5539,24.6071,28.2331,36.421,37.2471,40.6091,33.1652,28.833,20.4681,34.2745,64.0003,64.465,58.4319,42.94,29.2443,30.5143,28.041,31.7411,45.4208,35.3767,27.8439,29.2992,41.7743,38.2331,32.1502,24.4889,30.4582,45.0298,47.1246,40.0425,33.1119,23.4952,20.5155,22.0716,16.0249,11.3165,6.58304,5.8726,5.90665,8.33216,8.79521,8.64599,7.85462,11.7454,12.1386,15.8782,17.2624,19.1594,24.2112,40.2121,38.7285,34.108,31.0219,26.8276
61.2695,35.4631,45.0087,45.9303,42.5949,16.3969,9.35532,15.9449,21.8457,23.6916,21.9308,35.6767,22.8102,13.9403,13.5028,6.05962,10.9113,11.2665,14.0483,22.0826,26.4927,29.1868,35.8978,36.6798,41.6149,34.3387,30.207,20.7783,34.8099,65.7726,68.6901,63.791,48.2862,33.241,33.2057,30.4849,35.5816,51.3294,39.0614,29.6288,29.2903,39.2362,35.3184,28.886,21.1482,25.2264,35.4409,39.1692,36.4102,33.6376,26.4739,25.3768,29.0528,21.0563,15.3277,9.15796,7.62962,6.82194,8.91609,9.54074,9.70114,9.11295,13.3632,14.0445,17.1591,17.0468,17.9795,22.3105,35.5438,29.967,23.3265,21.51,20.4899
